"Citation: Perkins, S. R., Stouder, M. D. W.,  and Beaulieu, K. 2021, Phytoplankton Data from Owasco, Seneca, and Skaneateles Lakes, Finger Lakes Region, New York, 2019-2020 (ver. 2.1, June 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P9TP9T1D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITE,STATION_ID,SAMPLE_DATE,SAMPLE_TIME_EST,REPLICATE,DEPTH_FT,ANALYSIS_DATE,MOUNT_VOLUME_HPMA,REPORT_NOTE,TAXA_ID,DIVISION,CLASS,ORDER,FAMILY,GENUS,SPECIES,VARIETY,FORM,MORPH,COLONIALITY,COLONIALITY_STATE,STRUCTURE,PHYSIOLOGICAL_STATE,TAXONOMIC_AUTHORITY,MAGNIFICATION,AREA_PER_NATURAL_UNIT.UM2_PER_NU,VOLUME_PER_NATURAL_UNIT.UM3_PER_NU,BIOVOLUME_PER_NATURAL_UNIT.UM3_PER_NU,AVERAGE_CELLS_PER_NATURAL_UNIT.CELLS_PER_NU,CONCENTRATION.NU_PER_ML,FIELD_COUNT,FIELD_AREA.UM2,TOTAL_AREA.UM2_PER_ML,TOTAL_VOLUME.UM3_PER_ML,TOTAL_BIOVOLUME.UM3_PER_ML,ALGAL_CELL_CONCENTRATION.CELLS_PER_ML,ALGAL_BIOMASS_CONCENTRATION.MG_PER_L,AVERAGE_GALD.UM,UNCERTAIN,ALTERNATE_TAXA_NAME,MEASUREMENT_NOTES,TALLY_NOTES
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1533,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Denticula,kuetzingii,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Grunow,1000,542.8672,884.6725,884.6725,1,15.3079,100,0.0241,8310.148,13542.4638,13542.4638,15.3079,0.01354246,17.6,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1214,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,cryptocephala,--,--,--,Cell-Motile,Free,Vegetative,Live,KÅtz,1000,394.0814,386.0389,386.0389,1,7.6539,100,0.0241,3016.2761,2954.7193,2954.7193,7.6539,0.00295472,24,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,17.7186,7.6822,7.6822,1,30.6158,100,0.0241,542.4685,235.1965,235.1965,30.6158,0.0002352,2.3,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,8041,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,capricornutum,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Printz) Nygaard,1000,19.9296,7.7722,7.7722,1,7.6539,100,0.0241,152.54,59.488,59.488,7.6539,5.95E-05,4,FALSE,"Pseudokirchneriella subcapitata, Selenastrum capricornutum, Kirchneriella subcapitata, Raphidocelis subcapitata",--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,9.176,2.6755,2.6755,1,153.0788,100,0.0241,1404.6514,409.5624,409.5624,153.0788,0.00040956,1.7333,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1653,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Nonmotile,Free,Cyst,--,--,1000,59.8575,44.0875,44.0875,1,15.3079,100,0.0241,916.2917,674.8863,674.8863,15.3079,0.00067489,4.4,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1472,Chrysophyta,Chrysophyceae,Chromalinales,Chrysococcaceae,Chrysococcus,minutus,--,--,--,Cell-Motile,Free,Vegetative,Live,(Fritsch) Nygaard ,1000,70.7818,55.9917,16.3101,1,7.6539,100,0.0241,541.7598,428.5572,124.8366,7.6539,0.00012484,4.8,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1000615,Chrysophyta,Chrysophyceae,Chromalinales,Chrysococcaceae,Kephyrion,planctonicum,--,--,--,Cell-Motile,Free,Vegetative,Live,--,1000,42.495,30.1593,16.3101,1,15.3079,100,0.0241,650.5085,461.6751,249.6731,15.3079,0.00024967,4.8,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1570,Chrysophyta,Chrysophyceae,Ochromonadales,Ochromonadaceae,Ochromonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Wyssotzki,1000,37.2081,21.023,21.023,1,15.3079,100,0.0241,569.5773,321.8176,321.8176,15.3079,0.00032182,4,TRUE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,532.0758,932.0058,932.0058,1,4.2346,30,0.1452,2253.1382,3946.6894,3946.6894,4.2346,0.00394669,20,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,3069,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,rostratiformis,--,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,100,1734.4376,4607.6692,4607.6692,1,0.2556,30,2.4053,443.3742,1177.8581,1177.8581,0.2556,0.00117786,44,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,68.8855,100,0.0241,3116.3032,2308.373,2308.373,68.8855,0.00230837,8,FALSE,Rhodomonas lacustris,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,3041,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,--,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,400,84.823,94.2478,94.2478,1,12.7039,30,0.1452,1077.5792,1197.3106,1197.3106,12.7039,0.00119731,12,FALSE,Rhodomonas lens,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,3061.5768,100,0.0241,6155.6062,820.8087,820.8087,3061.5768,0.00082081,0.8,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,1071.5519,100,0.0241,2900.5837,430.871,430.871,1071.5519,0.00043087,1.2,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,1000513,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechocystis,--,--,--,>=2 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,12.5664,4.1888,4.1888,1,7.6539,100,0.0241,96.1825,32.0608,32.0608,7.6539,3.21E-05,2,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,7140,Miscellaneous,--,--,--,--,--,--,--,Microflagellate,Cell-Motile,Free,Vegetative,Live,--,1000,48.9331,32.1833,32.1833,1,15.3079,100,0.0241,749.0622,492.6582,492.6582,15.3079,0.00049266,4,FALSE,--,--,--
Owasco Lake Platform,425327076313601,6/4/2019,15:50,--,80,5/4/2020,10,Time 1550,6033,Pyrrhophyta,Dinophyceae,Gymnodinales,Gymnodiniaceae,Gymnodinium,sp-- 2,--,--,--,Cell-Motile,Free,Vegetative,Live,Stein,400,251.8457,314.1593,314.1593,1,4.2346,30,0.1452,1066.4706,1330.3449,1330.3449,4.2346,0.00133034,12,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,9856,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,atomus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hust,1000,72.3823,43.4294,43.4294,1,15.3079,100,0.0241,1108.0198,664.8122,664.8122,15.3079,0.00066481,4.8,TRUE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1109,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,tenuis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Agardh,100,11636.4592,12063.7158,12063.7158,10.5,0.5113,30,2.4053,5949.2545,6167.6936,6167.6936,5.3682,0.00616769,440,FALSE,"Diatoma tenuis, Diatoma tenuis var. elongatum",--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1152,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,crotonensis,--,--,--,Lateral-Filament,Attached,Vegetative,Live,Kitton,100,18598.2285,18095.5737,18095.5737,20,0.2556,30,2.4053,4754.2638,4625.7702,4625.7702,5.1126,0.00462577,80,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1221,Bacillariophyta,Bacillariophyceae,Bacillarales,Bacillariaceae,Nitzschia,acicularis,--,--,--,Cell-Motile,Free,Vegetative,Live,(Kutzing) W Smith,400,120.1659,56.5487,56.5487,1,4.2346,30,0.1452,508.8568,239.4622,239.4622,4.2346,0.00023946,30,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,9818,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,medius,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hakansson,1000,289.5292,347.435,347.435,1,7.6539,100,0.0241,2216.0397,2659.2473,2659.2473,7.6539,0.00265925,9.6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,14.2,5.2025,5.2025,1,122.4631,100,0.0241,1738.9756,637.1141,637.1141,122.4631,0.00063711,2.1,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,2686,Chlorophyta,--,--,--,--,--,--,--,--,Cell-Nonmotile,Free,Cyst,Live,--,1000,448.3761,892.7552,892.7552,1,7.6539,100,0.0241,3431.8446,6833.0964,6833.0964,7.6539,0.0068331,12,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,2080,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1000,25.9604,13.2366,13.2366,1,15.3079,100,0.0241,397.3988,202.6243,202.6243,15.3079,0.00020262,3.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1000645,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chloromonas,prona,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Ettl H et O) Silva 1972,1000,13.7462,4.2893,4.2893,1,15.3079,100,0.0241,210.4252,65.6601,65.6601,15.3079,6.57E-05,3.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,2840,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Lobomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Dangeard,1000,67.2119,45.3194,45.3194,1,7.6539,100,0.0241,514.436,346.8721,346.8721,7.6539,0.00034687,5.6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1000031,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,griffithii,--,--,straight,Cell-Nonmotile,Free,Vegetative,Live,(Corda)  Ralfs,400,164.9336,65.9734,65.9734,1,4.2346,30,0.1452,698.4309,279.3722,279.3722,4.2346,0.00027937,70,FALSE,"Ankistrodesmus falcatus, Ankistrodesmus fusiformis",--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,11.6955,3.9918,3.9918,1,918.473,100,0.0241,10742.0013,3666.3606,3666.3606,918.473,0.00366636,1.9,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1123,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,--,--,--,--,Colonial-Motile,Free,Monad,Live,Ehrenberg,1000,57.0879,40.2124,40.2124,1,7.6539,100,0.0241,436.9475,307.7834,307.7834,7.6539,0.00030778,4.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,9733,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,sociale,americana,--,--,Colonial-Motile,Attached,Vegetative,Live, (Brunnthaler) Bachmann,400,848.23,1884.9556,83.7758,1,4.2346,30,0.1452,3591.9308,7982.0686,354.7586,4.2346,0.00035476,32,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1570,Chrysophyta,Chrysophyceae,Ochromonadales,Ochromonadaceae,Ochromonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Wyssotzki,1000,48.9331,32.1833,32.1833,1,7.6539,100,0.0241,374.5311,246.3291,246.3291,7.6539,0.00024633,4,TRUE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1631,Chrysophyta,Chrysophyceae,Ochromonadales,Ochromonadaceae,Uroglena,--,--,--,--,Colonial-Motile,Free,Vegetative,Live,Calkins,1000,43.3106,25.7359,25.7359,1,7.6539,100,0.0241,331.4968,196.9811,196.9811,7.6539,0.00019698,4.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,787.9926,1445.1326,1445.1326,1,8.4692,30,0.1452,6673.6967,12239.1717,12239.1717,8.4692,0.01223917,29,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,3069,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,rostratiformis,--,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,950.3005,1824.0338,1824.0338,1,7.6539,100,0.0241,7273.5448,13961.0487,13961.0487,7.6539,0.01396105,33.6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,68.8855,100,0.0241,3116.3032,2308.373,2308.373,68.8855,0.00230837,8,FALSE,Rhodomonas lacustris,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,3041,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,--,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,86.708,94.2478,94.2478,1,15.3079,100,0.0241,1327.316,1442.7344,1442.7344,15.3079,0.00144273,12,FALSE,Rhodomonas lens,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,6582.39,100,0.0241,13234.5534,1764.7388,1764.7388,6582.39,0.00176474,0.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,64.1656,61.9664,2.1817,4.1667,53.5776,100,0.0241,3437.8384,3320.0106,116.8902,223.2418,0.00011689,4.4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,4113,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Dactylococcopsis,irregularis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hansgirg,1000,24.2344,2.2371,2.2371,1,7.6539,100,0.0241,185.4887,17.1226,17.1226,7.6539,1.71E-05,28,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,4166,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Merismopedia,warmingiana,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Lagerheim,1000,71.68,40.96,0.5153,4,7.6539,100,0.0241,548.6346,313.5055,3.9441,30.6158,3.94E-06,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,306.1577,100,0.0241,828.7382,123.106,123.106,306.1577,0.00012311,1.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,336.7734,100,0.0241,16479.3686,10838.4808,10838.4808,336.7734,0.01083848,4,FALSE,cf Erkenia subaequiciliata,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,7140,Miscellaneous,--,--,--,--,--,--,--,Microflagellate,Cell-Motile,Free,Vegetative,Live,--,1000,150.5955,171.5728,171.5728,1,7.6539,100,0.0241,1152.6492,1313.2082,1313.2082,7.6539,0.00131321,8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,6033,Pyrrhophyta,Dinophyceae,Gymnodinales,Gymnodiniaceae,Gymnodinium,sp-- 2,--,--,--,Cell-Motile,Free,Vegetative,Live,Stein,1000,137.6417,132.7009,132.7009,1,15.3079,100,0.0241,2107.0032,2031.37,2031.37,15.3079,0.00203137,8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,11:30,--,2,5/4/2020,10,Time 1130,6044,Pyrrhophyta,Dinophyceae,Peridinales,Peridinaceae,Peridinium,umbonatum,--,--,--,Cell-Motile,Free,Vegetative,Live,Stein,100,3747.6884,18430.6769,18430.6769,1,0.2556,30,2.4053,958.0213,4711.4326,4711.4326,0.2556,0.00471143,44,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,9361,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,pseudostelligera,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Hustedt) Houk and Klee,1000,72.3823,43.4294,43.4294,1,7.6539,100,0.0241,554.0099,332.4061,332.4061,7.6539,0.00033241,4.8,TRUE,Discostella pseudostelligera,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1071,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,sp-- 1,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Kutzing) de Brebisson,1000,201.0619,201.0619,201.0619,1,7.6539,100,0.0241,1538.9161,1538.9161,1538.9161,7.6539,0.00153892,8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1221,Bacillariophyta,Bacillariophyceae,Bacillarales,Bacillariaceae,Nitzschia,acicularis,--,--,--,Cell-Motile,Free,Vegetative,Live,(Kutzing) W Smith,400,295.3097,188.4956,188.4956,1,4.2346,30,0.1452,1250.524,798.207,798.207,4.2346,0.00079821,60,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,9118,Bacillariophyta,Bacillariophyceae,Bacillarales,Bacillariaceae,Nitzschia,linearis,--,--,--,Cell-Motile,Free,Vegetative,Live,(C Agardh) W Sm,100,3800.5731,5579.4686,5579.4686,2,0.2556,30,2.4053,971.5402,1426.2792,1426.2792,0.5113,0.00142628,200,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,9818,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,medius,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hakansson,1000,452.3893,678.584,678.584,1,7.6539,100,0.0241,3462.5614,5193.8425,5193.8425,7.6539,0.00519384,12,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1298,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,parvus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Stoermer & HÜk,1000,289.5292,347.435,347.435,1,7.6539,100,0.0241,2216.0397,2659.2473,2659.2473,7.6539,0.00265925,9.6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,13.7225,5.1773,5.1773,1,84.1934,100,0.0241,1155.3434,435.8943,435.8943,84.1934,0.00043589,2.04,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1000057,Chlorophyta,--,--,--,--,--,--,--,Microflagellate,Cell-Motile,Free,Vegetative,Live,--,1000,10.8377,3.4154,3.4154,1,53.5776,100,0.0241,580.6579,182.9889,182.9889,53.5776,0.00018299,1.8667,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,2080,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1000,64.5392,48.657,48.657,1,7.6539,100,0.0241,493.9793,372.4179,372.4179,7.6539,0.00037242,4.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1000645,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chloromonas,prona,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Ettl H et O) Silva 1972,1000,13.8918,4.1329,4.1329,1,61.2315,100,0.0241,850.6162,253.0638,253.0638,61.2315,0.00025306,3.7333,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1000031,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,griffithii,--,--,straight,Cell-Nonmotile,Free,Vegetative,Live,(Corda)  Ralfs,1000,93.9965,37.4983,37.4983,1,15.3079,100,0.0241,1438.8875,574.0196,574.0196,15.3079,0.00057402,40,FALSE,"Ankistrodesmus falcatus, Ankistrodesmus fusiformis",--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,7.5143,1.9356,1.9356,1,22.9618,100,0.0241,172.542,44.4449,44.4449,22.9618,4.44E-05,1.6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1482,Chrysophyta,Chrysophyceae,Ochromonadales,Synuraceae,Chrysosphaerella,longispina,--,--,--,Colonial-Motile,Attached,Vegetative,Live,Lauterborn,400,1360.8701,1783.922,1783.922,7,4.2346,30,0.1452,5762.7663,7554.2298,7554.2298,29.6423,0.00755423,40,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,1123,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,--,--,--,--,Colonial-Motile,Free,Monad,Live,Ehrenberg,1000,37.6489,21.4466,21.4466,1,7.6539,100,0.0241,288.1625,164.151,164.151,7.6539,0.00016415,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,9733,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,sociale,americana,--,--,Colonial-Motile,Attached,Vegetative,Live, (Brunnthaler) Bachmann,1000,735.8867,1544.1556,96.5097,1,15.3079,100,0.0241,11264.8681,23637.7545,1477.3593,15.3079,0.00147736,32,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,571.2898,904.7787,904.7787,1,4.2346,30,0.1452,2419.1946,3831.393,3831.393,4.2346,0.00383139,24,FALSE,--,--,--
Seneca Lake Platform,425027076564401,6/5/2019,10:30,--,50,5/4/2020,10,Time 1030,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,400,43.9823,33.5103,33.5103,1,25.4077,30,0.1452,1117.4897,851.4201,851.4201,25.4077,0.00085142,8,FALSE,Rhodomonas lacustris,--,--
